252,258463,5,7
983,760617,5,14
476,1028287,5,12
876,291027,5,10
476,216222,5,9
252,169118,5,17
476,165094,5,10
133,827130,5,8
983,719568,5,12
476,247738,5,9
28,284483,5,10
476,1045061,5,6
758,272330,5,10
366,453381,5,11
983,207387,5,9
279,391878,5,9
216,483510,5,11
990,889226,5,14
983,186485,5,12
252,215288,5,7
720,980176,5,11
279,89945,5,12
983,559601,5,11
66,197442,5,12
983,1054649,5,10
911,17544,5,5
983,675638,5,10
983,822732,5,11
133,550315,5,6
77,298162,5,10
598,841258,5,17
984,1029080,5,11
885,17550,5,15
983,611194,5,13
572,21447,5,10
242,584007,5,10
476,387537,5,10
421,958676,5,9
983,595115,5,12
983,675557,5,9
983,604702,5,11
77,735626,5,11
14,191323,5,17
717,531758,5,6
983,457916,5,11
809,449531,5,8
983,815309,5,13
426,838284,5,7
271,422265,5,14
983,604702,5,11
983,708095,5,10
792,906038,5,11
983,297824,5,6
598,1030896,5,9
476,320649,5,11
133,238192,5,8
983,756008,5,12
476,384274,5,7
256,488129,5,10
720,1015933,5,11
195,169118,5,12
202,913600,5,10
983,108783,5,10
598,695331,5,11
983,201369,5,11
983,395615,5,8
983,635222,5,11
77,140795,5,10
400,449653,5,8
983,139284,5,16
77,983695,5,8
983,422567,5,7
216,711565,5,9
476,606682,5,7
60,193176,5,10
400,1049395,5,8
167,817737,5,10
279,549902,5,15
983,937402,5,10
983,382237,5,10
808,66697,5,7
983,1012161,5,9
219,375658,5,13
133,587397,5,8
983,920130,5,11
476,76207,5,8
870,1014471,5,6
476,453788,5,7
476,226066,5,9
598,383963,5,11
275,930621,5,14
476,709916,5,11
175,723877,5,14
476,564566,5,9
476,1082447,5,7
572,95842,5,13
949,183896,5,6
876,209190,5,11
868,1070401,5,11
414,601858,5,13
349,765670,5,12
580,495717,5,11
683,574367,5,8
195,1058486,5,11
375,106181,5,12
219,871816,5,12
77,140795,5,11
62,690801,5,13
983,568505,5,10
983,132411,5,11
983,604702,5,10
252,892366,5,16
970,335650,5,16
279,857257,5,12
983,193412,5,11
983,661973,5,10
256,125264,5,11
400,969248,5,13
77,328410,5,10
983,1031048,5,10
167,785729,5,11
983,633807,5,10
983,662222,5,11
219,783442,5,13
572,630194,5,6
836,272052,5,8
279,546229,5,15
256,893830,5,10
572,94556,5,9
476,626561,5,10
441,283232,5,8
758,272330,5,9
216,289275,5,6
476,953460,5,9
983,559401,5,10
476,871827,5,10
252,280919,5,7
983,419021,5,10
66,179621,5,11
983,369078,5,9
572,337579,5,8
476,879096,5,8
489,81054,5,11
167,922794,5,11
792,350665,5,11
984,781279,5,13
280,117198,5,8
983,588102,5,13
598,640418,5,11
753,374037,5,9
476,606682,5,7
400,400047,5,9
983,612463,5,11
133,9945,5,9
476,178861,5,11
219,352950,5,9
983,401352,5,9
983,768623,5,9
66,330849,5,12
410,391230,5,11
983,604702,5,11
990,266193,5,11
77,1072401,5,9
983,674876,5,12
917,167484,5,11
983,694520,5,10
457,972838,5,15
983,13047,5,13
526,656871,5,6
476,660318,5,9
983,320225,5,9
36,401864,5,7
476,548588,5,9
983,807661,5,11
60,338897,5,13
758,1045104,5,13
598,279483,5,11
476,557595,5,6
5,719047,5,13
133,1003512,5,6
983,404074,5,13
983,579902,5,9
66,697233,5,11
983,387171,5,12
252,341001,5,13
983,703268,5,11
720,659219,5,11
983,426193,5,14
133,675613,5,15
665,818919,5,13
476,122733,5,8
876,53503,5,10
356,931841,5,8
441,949630,5,13
476,140761,5,7
949,1048253,5,11
598,336213,5,8
598,613020,5,11
36,510276,5,7
983,20980,5,8
279,35400,5,13
983,168120,5,13
720,980176,5,11
421,391952,5,11
598,304142,5,11
216,483707,5,6
279,764521,5,9
983,640418,5,12
476,132339,5,10
290,35804,5,12
604,1078461,5,7
60,987041,5,13
320,1081046,5,8
216,30054,5,13
167,68182,5,10
400,450928,5,10
216,908579,5,11
983,450416,5,10
983,722515,5,10
984,913623,5,8
219,292068,5,13
167,141668,5,12
219,219207,5,15
279,607474,5,15
809,740896,5,13
356,663422,5,7
256,911197,5,10
983,668322,5,9
983,13047,5,11
421,213351,5,11
280,468032,5,12
66,935766,5,11
77,309617,5,7
983,20980,5,11
983,704388,5,15
983,559401,5,11
983,674876,5,12
421,18702,5,9
672,861440,5,7
476,1045061,5,8
476,135135,5,7
598,304142,5,11
885,559095,5,17
476,319410,5,6
758,441867,5,12
983,140476,5,11
984,911805,5,11
984,1013960,5,9
474,601286,5,12
983,419021,5,11
252,633745,5,7
307,524809,5,6
441,584085,5,8
983,37751,5,11
983,835869,5,10
476,683176,5,9
870,881019,5,12
885,74459,5,11
219,646353,5,13
167,806709,5,11
983,600472,5,8
66,1062145,5,11
983,1069432,5,11
885,138142,5,6
867,145772,5,9
572,21447,5,10
77,1072401,5,7
783,465962,5,9
983,703268,5,11
457,267877,5,15
580,122822,5,11
222,970057,5,12
665,921571,5,14
983,195976,5,9
758,32628,5,11
720,659219,5,11
672,930636,5,5
720,969367,5,11
983,162461,5,11
1,913558,5,6
111,86363,5,8
983,121197,5,14
983,174419,5,12
626,776264,5,14
614,82919,5,9
497,754291,5,8
983,616379,5,12
216,510276,5,13
441,945790,5,14
983,426193,5,11
280,829167,5,12
983,529721,5,8
863,228539,5,9
476,255379,5,9
307,980353,5,8
983,642954,5,11
983,885174,5,10
320,902623,5,15
983,722515,5,12
414,835104,5,11
983,579902,5,11
580,243061,5,12
598,613020,5,8
598,640418,5,12
983,215127,5,10
167,517000,5,7
983,903382,5,10
356,621283,5,9
983,550425,5,11
758,1045104,5,9
77,397955,5,10
36,952159,5,13
863,839198,5,10
307,638696,5,6
983,320225,5,10
256,691679,5,8
783,743602,5,8
983,855133,5,9
984,911805,5,11
598,352117,5,8
598,640418,5,11
983,793943,5,14
983,162461,5,12
167,882534,5,11
983,93706,5,10
446,630548,5,9
219,966066,5,16
917,970057,5,8
77,119213,5,6
421,373821,5,10
133,984869,5,8
167,894003,5,10
167,760866,5,15
133,1069069,5,11
983,677987,5,12
476,1005151,5,11
216,363199,5,11
983,148230,5,11
167,536797,5,10
133,852504,5,5
18,590737,5,7
983,138343,5,12
672,676631,5,7
983,949538,5,11
414,1049661,5,14
133,1076140,5,8
717,1043154,5,11
983,79828,5,11
592,683870,5,13
949,348478,5,6
598,734535,5,11
983,686835,5,11
983,642954,5,9
983,668322,5,11
983,1066136,5,9
457,1078473,5,16
983,266218,5,11
133,993713,5,7
252,900330,5,10
320,325057,5,14
476,922839,5,11
66,771779,5,11
497,742090,5,9
275,593775,5,13
983,140476,5,11
983,212601,5,14
983,863483,5,11
758,242954,5,6
983,6615,5,11
983,759558,5,8
983,29422,5,8
984,911805,5,15
598,201769,5,12
983,937902,5,13
476,1028286,5,11
476,609023,5,8
421,623154,5,10
990,196586,5,11
983,277442,5,11
580,62749,5,8
983,387171,5,12
983,1057268,5,11
256,631462,5,8
665,921572,5,8
141,670701,5,10
421,827152,5,8
720,421893,5,11
476,342381,5,8
252,379237,5,12
275,1000680,5,12
280,61848,5,12
279,965711,5,12
717,815195,5,9
421,405798,5,10
133,1008154,5,8
720,553770,5,11
60,193176,5,14
983,266218,5,12
598,354871,5,8
720,553770,5,12
983,266218,5,14
476,585250,5,9
983,105007,5,11
62,996641,5,15
867,559322,5,9
77,377530,5,12
649,580410,5,19
983,609418,5,15
441,119039,5,15
983,332424,5,10
983,117198,5,11
672,462277,5,10
133,414562,5,7
983,493797,5,10
983,863483,5,13
983,262417,5,10
983,660904,5,11
983,467718,5,10
457,654839,5,5
6,1030399,5,12
476,1020303,5,5
572,766547,5,5
876,22514,5,10
216,27075,5,13
476,372495,5,8
598,201769,5,11
720,440065,5,11
804,572715,5,7
167,1039498,5,11
133,205037,5,6
580,199840,5,11
219,100746,5,13
984,911805,5,11
984,970853,5,10
252,858147,5,9
983,42143,5,10
809,764307,5,8
917,279895,5,11
219,646353,5,13
783,176272,5,9
983,668322,5,10
476,847062,5,9
983,780842,5,10
77,100153,5,10
604,660576,5,6
271,632487,5,14
476,315969,5,10
77,250570,5,12
983,1011245,5,6
421,148010,5,6
703,889899,5,9
252,658325,5,7
476,752811,5,9
949,228104,5,10
758,9914,5,12
983,12453,5,7
614,1079471,5,8
281,772050,5,8
598,233472,5,11
441,861809,5,13
167,1039498,5,11
983,450036,5,10
219,76267,5,11
318,338471,5,7
983,164454,5,12
275,73324,5,14
983,554358,5,9
885,182499,5,15
219,45443,5,15
133,970398,5,12
476,166140,5,8
572,630177,5,5
77,153956,5,8
219,174202,5,17
983,318724,5,14
476,708935,5,8
672,789684,5,9
983,674876,5,8
375,973711,5,12
885,293294,5,8
638,302683,5,11
216,942713,5,11
863,629188,5,12
441,945790,5,13
111,725719,5,16
280,880011,5,12
18,934843,5,8
77,1032274,5,11
252,209641,5,10
758,1029444,5,13
252,1058486,5,17
983,8913,5,12
167,61144,5,13
476,788765,5,7
598,425175,5,9
441,845210,5,13
422,667860,5,8
983,440734,5,12
783,156380,5,8
983,13852,5,11
720,421893,5,11
991,92197,5,11
983,921485,5,11
983,873128,5,11
476,846022,5,9
421,15420,5,6
167,452435,5,11
983,616379,5,11
219,879510,5,16
252,858147,5,7
983,383691,5,10
983,414845,5,10
717,939113,5,7
983,568505,5,12
252,258463,5,13
917,612660,5,11
572,637757,5,13
720,440065,5,11
476,523662,5,11
219,153009,5,14
949,600924,5,6
457,1005465,5,16
400,229977,5,9
983,677987,5,10
252,209641,5,9
216,706426,5,11
983,831373,5,12
758,1045104,5,10
356,492737,5,12
983,458001,5,12
6,972620,5,7
876,291277,5,10
476,874729,5,9
216,939066,5,11
476,488584,5,11
983,195013,5,12
271,838768,5,12
5,606348,5,6
572,397558,5,9
983,576073,5,13
476,372815,5,8
983,921485,5,11
720,659219,5,11
62,983237,5,13
580,242991,5,10
758,1045104,5,13
983,25909,5,12
476,376574,5,6
983,693361,5,12
476,54152,5,7
598,618616,5,6
984,254393,5,10
983,924710,5,10
983,798847,5,11
219,705156,5,14
421,555216,5,11
279,259089,5,9
983,839245,5,10
77,164519,5,8
983,609418,5,13
598,715055,5,16
983,974901,5,12
983,719568,5,6
307,99955,5,9
720,1015933,5,11
983,633807,5,11
242,686025,5,10
720,421893,5,11
983,937902,5,11
476,783915,5,9
983,96555,5,11
983,975741,5,10
219,565984,5,14
280,421898,5,12
36,597781,5,14
836,446703,5,9
867,749254,5,10
983,719568,5,11
983,903811,5,10
167,98698,5,11
598,336213,5,8
983,226164,5,10
77,1032274,5,9
202,38100,5,10
219,871816,5,14
219,990269,5,11
133,1069432,5,11
143,206914,5,13
275,854064,5,15
720,440065,5,11
476,417959,5,13
77,444477,5,9
983,963369,5,10
983,881238,5,12
219,124934,5,15
476,764647,5,9
983,556954,5,11
983,724688,5,10
923,481031,5,15
77,153954,5,13
441,705100,5,15
356,656460,5,8
720,773867,5,11
526,857592,5,6
133,731993,5,12
983,1076593,5,12
977,329735,5,15
983,68412,5,14
219,313169,5,12
983,29422,5,9
983,47592,5,8
133,81003,5,6
421,986539,5,10
77,409891,5,12
441,296433,5,15
983,508698,5,15
983,863483,5,11
983,6615,5,4
345,700823,5,7
983,173084,5,11
167,344416,5,11
167,945869,5,13
421,418945,5,9
983,458035,5,8
216,900590,5,12
421,329739,5,9
77,29820,5,10
133,962746,5,10
983,435635,5,10
949,340678,5,10
195,3124,5,12
983,280253,5,11
917,822949,5,13
279,92697,5,12
421,1054814,5,10
489,637202,5,10
167,239706,5,11
983,93706,5,11
421,768062,5,7
983,55183,5,10
546,99290,5,11
626,559931,5,14
77,391301,5,11
489,645088,5,12
598,309702,5,9
441,474135,5,15
720,65378,5,11
295,89261,5,8
476,111209,5,8
983,970398,5,13
275,437914,5,9
280,317647,5,12
983,186323,5,9
983,1006437,5,11
66,957102,5,11
983,1012637,5,11
983,323883,5,12
983,903811,5,13
167,578904,5,11
580,4072,5,11
983,635222,5,11
77,987211,5,7
133,410580,5,10
167,938197,5,11
983,36816,5,13
476,300923,5,11
983,76364,5,10
983,173435,5,12
77,728711,5,8
421,525870,5,10
77,377530,5,8
758,242954,5,7
983,920130,5,8
863,316923,5,9
66,1002766,5,8
983,280253,5,11
219,705156,5,12
638,913558,5,7
572,875646,5,15
867,265798,5,9
983,210226,5,14
983,1031973,5,11
133,810615,5,15
983,6615,5,12
280,756008,5,9
167,513542,5,12
977,613149,5,15
983,607584,5,10
983,248518,5,11
1,250024,5,10
133,1008760,5,8
77,1032274,5,11
983,819828,5,12
219,617778,5,9
598,114813,5,8
167,508369,5,11
984,956382,5,11
758,242954,5,11
983,1015583,5,9
983,863483,5,13
252,6045,5,5
252,209641,5,8
36,153625,5,14
77,556303,5,9
983,1054551,5,11
441,96314,5,13
983,910286,5,12
133,987347,5,7
476,699529,5,7
983,458001,5,7
476,135135,5,7
991,637682,5,13
279,354028,5,11
307,332295,5,7
216,685455,5,11
133,829435,5,6
665,194598,5,11
422,162571,5,6
983,426193,5,10
320,697658,5,8
133,432028,5,11
983,690462,5,11
917,329970,5,14
983,266218,5,7
77,153956,5,6
476,1028284,5,6
546,910476,5,10
421,461249,5,11
216,217203,5,10
758,1014074,5,12
720,845658,5,12
219,74246,5,14
598,115773,5,10
983,695331,5,14
279,857257,5,11
983,937902,5,14
885,530409,5,9
598,235254,5,12
885,613258,5,11
472,280109,5,11
476,848079,5,9
252,437648,5,7
984,911805,5,10
720,773867,5,12
320,714100,5,8
776,877718,5,9
28,627989,5,10
917,342038,5,7
356,496460,5,7
735,20644,5,9
216,109758,5,9
421,993177,5,10
867,933059,5,9
720,65378,5,11
845,438974,5,12
792,445281,5,11
983,29422,5,11
983,813926,5,8
983,456762,5,12
167,701951,5,7
983,579902,5,12
167,573729,5,12
983,791444,5,10
252,794383,5,7
580,912786,5,16
167,821607,5,12
983,839481,5,11
638,413774,5,11
876,1061182,5,14
983,979082,5,14
318,310610,5,8
983,625120,5,12
983,25909,5,13
923,314984,5,7
983,79828,5,12
923,883355,5,16
983,791718,5,12
476,159478,5,8
400,1013741,5,9
168,378923,5,9
983,186485,5,11
983,162461,5,10
758,1014074,5,9
804,182915,5,6
983,936671,5,9
476,707943,5,7
307,600408,5,9
476,722000,5,9
219,174202,5,13
512,856870,5,11
983,140476,5,10
983,868943,5,12
392,188561,5,9
546,731524,5,10
476,555206,5,10
320,325057,5,15
863,629188,5,10
167,124927,5,11
720,553770,5,8
77,377530,5,10
885,570358,5,10
598,87320,5,11
476,655646,5,11
476,848079,5,12
983,631668,5,12
951,907311,5,7
489,637202,5,13
983,13047,5,12
476,376574,5,8
123,553170,5,15
167,411592,5,12
984,254393,5,12
356,898734,5,8
195,401404,5,11
252,742090,5,10
476,695127,5,8
672,377509,5,10
476,918111,5,6
219,852104,5,14
885,810299,5,12
983,68412,5,11
489,81054,5,8
720,312357,5,11
441,452437,5,15
219,921185,5,15
572,674922,5,11
983,938049,5,10
621,207829,5,14
167,704891,5,12
133,528059,5,7
983,668246,5,11
133,715525,5,8
917,865372,5,8
616,141355,5,16
167,1058221,5,11
983,556954,5,10
441,681040,5,14
421,230702,5,11
572,44543,5,15
216,502027,5,11
626,754042,5,9
983,932449,5,11
497,228104,5,9
175,78722,5,15
219,332922,5,12
876,155870,5,10
77,140795,5,10
949,835868,5,10
983,875049,5,11
421,230702,5,8
983,250199,5,13
983,426193,5,12
621,862283,5,14
320,902623,5,15
949,732407,5,10
476,123828,5,8
219,75152,5,14
441,956721,5,13
472,240008,5,13
252,662925,5,7
983,37751,5,12
252,601194,5,18
219,794425,5,13
414,264521,5,11
414,724949,5,13
983,173435,5,12
983,709121,5,12
735,457632,5,9
167,304922,5,11
983,839481,5,10
441,393760,5,14
476,124276,5,11
804,426342,5,6
876,692553,5,9
167,760866,5,11
133,958324,5,6
983,664413,5,11
983,345737,5,7
614,560090,5,8
275,645073,5,12
598,114813,5,10
168,161042,5,11
256,575464,5,9
167,791446,5,13
216,100508,5,9
783,257366,5,10
279,764521,5,12
133,767981,5,6
983,439176,5,10
476,449668,5,10
281,250026,5,8
476,606682,5,10
983,911639,5,11
598,201769,5,11
167,573729,5,11
983,185627,5,12
758,761291,5,14
983,277442,5,10
476,244062,5,9
77,498370,5,11
983,1006437,5,11
133,20579,5,10
133,999870,5,9
60,893276,5,10
380,576619,5,15
77,82941,5,9
720,1016452,5,11
216,571923,5,11
809,239829,5,13
983,705269,5,9
758,242954,5,13
983,71592,5,11
60,1066234,5,9
77,459371,5,9
983,1042857,5,14
983,6615,5,12
983,215127,5,10
983,1069350,5,10
133,827040,5,10
983,855133,5,10
167,373890,5,11
983,63975,5,11
972,279483,5,11
983,1031973,5,11
598,64539,5,8
280,631988,5,12
572,386868,5,9
638,161911,5,11
216,628785,5,11
476,116982,5,9
77,29820,5,9
216,45478,5,13
598,234426,5,11
356,427091,5,10
320,697658,5,17
983,88858,5,11
279,431300,5,11
307,332295,5,8
252,3124,5,16
753,15919,5,15
111,488050,5,8
380,1077891,5,9
695,419333,5,14
983,659802,5,10
18,575587,5,10
983,702142,5,11
472,632108,5,12
77,740278,5,9
476,737323,5,8
252,1065041,5,7
476,282248,5,9
917,986444,5,12
970,892787,5,14
983,863483,5,9
497,763231,5,8
252,617202,5,14
621,415572,5,9
885,30463,5,9
133,860759,5,10
77,100153,5,11
336,869935,5,17
983,642954,5,7
983,419021,5,11
983,474554,5,11
972,1039242,5,11
476,610984,5,11
216,784350,5,9
345,1012664,5,11
983,926628,5,13
167,835481,5,11
984,1057730,5,12
598,352117,5,11
983,473791,5,11
949,591515,5,15
414,792019,5,13
216,784073,5,7
476,442010,5,11
983,76543,5,11
984,911805,5,12
133,539105,5,13
167,361041,5,13
717,932171,5,14
863,688637,5,10
983,903382,5,11
476,447371,5,9
252,379237,5,17
983,791718,5,10
983,1050971,5,14
983,162461,5,10
983,6615,5,9
783,465584,5,11
983,863483,5,5
1,489573,5,6
983,1068655,5,8
219,254831,5,14
275,437914,5,15
672,203796,5,10
758,242954,5,11
66,895322,5,9
983,403120,5,12
133,212316,5,11
77,298162,5,13
672,839098,5,10
983,520737,5,10
66,601286,5,11
133,228624,5,10
476,844155,5,9
867,931707,5,9
983,1011245,5,13
219,689201,5,15
753,967614,5,12
66,197442,5,8
626,706452,5,12
77,29820,5,10
216,571923,5,13
111,878142,5,14
984,803363,5,8
809,163548,5,11
598,928929,5,9
983,723404,5,9
345,687527,5,11
476,409241,5,5
167,938826,5,11
441,841813,5,14
638,751084,5,16
983,773569,5,11
983,723404,5,13
983,719568,5,12
876,207383,5,10
282,771361,5,11
572,21447,5,13
983,458001,5,11
421,395921,5,10
133,222488,5,12
279,345719,5,11
476,1005151,5,8
476,362649,5,10
279,101581,5,12
216,467272,5,5
279,15556,5,8
885,1017400,5,10
983,723402,5,13
720,1005465,5,8
983,457916,5,11
476,32213,5,6
216,213576,5,7
476,848079,5,10
216,711565,5,9
421,207417,5,10
983,712400,5,13
983,1011245,5,10
984,753795,5,10
476,232644,5,8
36,132775,5,7
422,783083,5,9
983,710308,5,7
580,470582,5,11
1,746719,5,8
983,469050,5,11
983,625120,5,10
476,1045061,5,9
983,108783,5,10
949,973113,5,10
77,298162,5,10
356,942899,5,13
983,568505,5,11
983,361529,5,8
195,947993,5,12
753,254644,5,11
216,298190,5,9
983,607584,5,10
983,604702,5,12
572,533234,5,11
983,887052,5,15
216,988739,5,13
66,689293,5,11
983,382348,5,11
983,633807,5,10
133,203143,5,8
949,574958,5,12
476,370637,5,10
951,814186,5,12
720,421893,5,11
638,277049,5,7
167,791446,5,10
983,261821,5,10
572,698887,5,10
983,1050480,5,10
77,247049,5,8
66,197442,5,10
758,272330,5,11
77,1068430,5,10
983,722515,5,11
717,1081580,5,6
885,45144,5,9
983,816801,5,11
476,372727,5,7
216,787786,5,11
983,576073,5,11
949,278032,5,10
598,806220,5,13
720,391923,5,11
441,96314,5,14
66,1002766,5,11
983,934493,5,10
983,920130,5,10
167,145218,5,11
809,770925,5,11
66,697233,5,14
983,13047,5,11
318,1003512,5,7
983,674876,5,10
983,970115,5,9
983,576073,5,9
282,605615,5,7
421,14790,5,9
983,937902,5,12
62,969094,5,15
476,7454,5,8
983,738392,5,10
598,352117,5,8
66,697233,5,11
512,275821,5,11
983,707180,5,11
476,142893,5,8
476,7230,5,8
983,508698,5,13
598,351305,5,8
282,826173,5,10
476,864632,5,10
219,672661,5,12
604,389672,5,7
441,297395,5,15
77,391301,5,11
598,343453,5,9
77,705941,5,10
280,451589,5,11
984,48428,5,12
983,491160,5,13
476,394605,5,13
133,724701,5,8
421,763560,5,10
133,395663,5,6
758,242954,5,12
983,108783,5,11
133,454525,5,12
983,1015583,5,9
167,43328,5,12
672,469913,5,6
580,370172,5,11
60,1006715,5,11
983,422567,5,12
133,712263,5,9
792,978128,5,11
36,258309,5,7
476,950589,5,9
983,277442,5,10
983,262770,5,13
252,258463,5,10
983,738602,5,10
983,173084,5,8
983,42143,5,11
476,709916,5,10
876,93706,5,14
219,672388,5,13
400,685368,5,10
421,789126,5,10
758,1045104,5,7
758,242827,5,11
983,1031048,5,8
638,3124,5,10
983,675557,5,12
476,933830,5,10
672,532668,5,7
28,753743,5,10
983,533150,5,10
983,209489,5,14
983,668322,5,8
356,250282,5,7
983,642954,5,11
990,614386,5,11
167,59541,5,11
476,737323,5,7
983,153709,5,13
949,667716,5,10
476,123213,5,8
167,332276,5,11
885,728634,5,9
216,266075,5,12
983,2913,5,12
167,672244,5,11
167,1017780,5,11
983,797104,5,10
476,655646,5,11
216,675366,5,13
983,105007,5,12
885,100361,5,9
703,225176,5,10
983,265413,5,6
598,734535,5,8
123,353202,5,11
983,868943,5,10
219,51447,5,14
476,108994,5,17
219,285212,5,9
983,474554,5,15
983,387171,5,11
133,84811,5,12
983,200612,5,11
983,911339,5,14
14,1038606,5,12
441,783638,5,13
983,215127,5,12
36,1010808,5,6
983,139284,5,13
279,259089,5,11
977,258190,5,14
476,123811,5,9
720,440065,5,8
5,719047,5,7
572,1032621,5,12
66,961736,5,12
983,577211,5,15
252,379237,5,7
546,276019,5,11
175,1009430,5,13
720,659219,5,11
195,810299,5,14
77,983842,5,9
476,449668,5,8
375,223103,5,14
345,295257,5,7
720,65378,5,11
555,415909,5,10
476,289457,5,12
983,959077,5,11
983,807661,5,14
983,422567,5,12
422,169356,5,7
167,254876,5,11
133,68205,5,9
983,457916,5,12
983,675557,5,11
476,7454,5,10
252,1039877,5,10
983,2913,5,9
457,746221,5,15
167,697335,5,11
489,81054,5,10
476,371997,5,7
983,612463,5,12
476,296064,5,8
133,726,5,7
983,773569,5,11
983,604702,5,11
983,314984,5,10
476,11812,5,11
307,512751,5,8
279,828941,5,13
476,655646,5,7
421,218228,5,6
983,756008,5,14
356,982173,5,8
572,311301,5,13
720,1005465,5,11
983,705269,5,7
60,62292,5,7
665,716219,5,13
758,4625,5,6
972,1076140,5,11
77,100153,5,11
983,700064,5,14
476,165987,5,9
672,465472,5,11
167,699819,5,13
5,776456,5,7
983,926628,5,11
281,551435,5,15
876,808880,5,10
983,835869,5,8
983,1027179,5,11
758,242954,5,9
983,875049,5,10
614,901776,5,9
983,934493,5,10
983,1031048,5,9
983,891934,5,8
421,931225,5,10
77,1074418,5,8
279,496009,5,15
525,564684,5,8
279,35400,5,10
216,668593,5,11
216,109244,5,7
885,914928,5,7
216,784350,5,8
580,703844,5,9
133,810399,5,12
476,722000,5,6
990,568061,5,11
983,722515,5,11
133,1071155,5,15
983,345737,5,11
476,564566,5,7
476,588426,5,11
983,105007,5,9
66,489124,5,10
421,3589,5,7
421,195975,5,11
983,640418,5,9
983,277442,5,12
421,103971,5,6
990,819181,5,16
983,668322,5,12
421,1034580,5,10
983,589975,5,13
497,683253,5,9
380,169436,5,13
62,308463,5,12
252,734623,5,10
983,903382,5,12
476,486702,5,10
867,647623,5,8
949,716476,5,12
476,507073,5,11
983,162461,5,10
472,755297,5,13
983,352654,5,13
949,890057,5,12
720,65378,5,11
983,936671,5,10
133,405645,5,9
885,58671,5,9
983,260431,5,10
60,749254,5,12
167,753300,5,11
972,926220,5,10
983,668322,5,12
983,266218,5,12
133,523261,5,11
476,418950,5,9
672,118699,5,10
279,1050811,5,15
275,265633,5,12
356,239215,5,8
984,911805,5,11
983,215127,5,10
983,266218,5,14
983,968995,5,15
983,536484,5,13
133,1080692,5,15
476,91867,5,8
983,162461,5,13
281,397745,5,10
983,207200,5,11
216,1047125,5,11
572,98178,5,10
983,531936,5,11
672,186955,5,10
809,130464,5,8
441,320701,5,14
252,658325,5,10
167,145848,5,10
279,907939,5,11
476,922839,5,8
175,175804,5,15
216,685455,5,7
476,127543,5,9
252,677921,5,13
598,883922,5,6
720,773867,5,11
972,816801,5,11
983,25909,5,11
421,986539,5,9
983,473791,5,11
983,609418,5,11
923,990217,5,8
133,978046,5,6
421,925128,5,8
6,839607,5,7
5,119039,5,13
216,412883,5,11
720,391923,5,12
983,277442,5,12
252,794383,5,17
572,719003,5,9
476,542764,5,7
983,1068655,5,12
219,220896,5,9
984,911805,5,11
604,331706,5,9
219,327785,5,16
598,640418,5,11
983,633807,5,10
476,370637,5,9
983,216901,5,9
476,795825,5,7
983,524725,5,11
983,108783,5,11
983,568505,5,11
476,249994,5,8
497,756662,5,8
758,1014074,5,8
983,140476,5,11
441,1045081,5,14
36,847205,5,7
